id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
24827373,Cozy Clean Private Artist Studio in the City,2575608,Tom,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92857,-77.01904,Entire home/apt,90,2,1,2018-07-22,0.05,1,0
24827530,Fresh Foggy Bottom Condo,4962900,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90296,-77.05066,Entire home/apt,999,2,1,2018-07-05,0.05,23,35
24828322,Glamorous Foggy Bottom Condo near GWU & Metro,4962900,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90342,-77.05082,Entire home/apt,999,2,0,,,23,1
24828690,Stones Throw~ Sleeps 12 in Shaw/Bloomingdale!,46630199,Home Sweet City,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91634,-77.01254,Entire home/apt,399,3,51,2020-01-26,2.46,64,141
24829655,Exclusive Foggy Bottom Condo near GWU & Metro,4962900,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90276,-77.05254,Entire home/apt,999,2,5,2019-01-05,0.25,23,0
24830158,Exceptional Foggy Bottom Condo,4962900,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90194,-77.05112,Entire home/apt,999,2,1,2018-06-01,0.05,23,22
24830922,Eloquent Foggy Bottom Condo near GWU & Metro,4962900,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90199,-77.05112,Entire home/apt,999,2,5,2018-09-16,0.23,23,62
24833451,13.Huge room with balcony in Georgetown/Embassies,3672670,Dennis,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.91313,-77.08905,Private room,70,1,121,2020-02-19,5.53,16,175
24836448,Serene HILLCREST 4BR Cape Cod SFH @Sought Out Area,46582948,Huxley,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87039,-76.95493,Entire home/apt,208,2,84,2020-01-27,4.04,11,198
24846061,Contemporary Logan Circle 3BR 10 Min Drive to WH,158057505,Namastay,,"Shaw, Logan Circle",38.91064,-77.02842,Entire home/apt,95,1,83,2020-02-08,3.82,11,206
24846561,Logan Circle 3BR 10 Min Drive to National Mall,158057505,Namastay,,"Shaw, Logan Circle",38.9112,-77.02667,Entire home/apt,95,1,63,2020-02-02,2.91,11,222
24846589,Entire house close to Nat's and Audi stadiums,3672670,Dennis,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87157,-77.01299,Entire home/apt,230,1,20,2019-11-23,1.05,16,227
24846702,Exuberant condo steps from GWU,4962900,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90159,-77.05148,Entire home/apt,999,2,8,2019-06-09,0.39,23,6
24846793,Mod 2BR 1 Mile From US Capital,158057505,Namastay,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.8999,-77.01003,Entire home/apt,95,1,74,2020-02-16,3.52,11,195
24847314,Famed Foggy Bottom Condo near GWU & Metro,4962900,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90334,-77.05126,Entire home/apt,999,2,1,2018-06-16,0.05,23,12
24847881,Famous Foggy Bottom Condo,4962900,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90302,-77.05145,Entire home/apt,999,2,0,,,23,42
24848442,Enchanting & Relaxing Condo in Foggy Bottom,4962900,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90329,-77.05116,Entire home/apt,999,2,3,2019-09-28,0.16,23,6
24848850,Flawless condo steps from GWU,4962900,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90137,-77.05096,Entire home/apt,999,2,0,,,23,26
24849138,Fantastic Logan Circle 2 Bedroom,39930655,Nicole &,,"Shaw, Logan Circle",38.90959,-77.02936,Entire home/apt,135,1,104,2020-02-09,4.81,62,184
24850275,Imaginative condo steps from GWU,4962900,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90315,-77.05231,Entire home/apt,999,2,1,2019-01-05,0.07,23,41
24850692,Impeccable Foggy Bottom Condo,4962900,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90268,-77.05139,Entire home/apt,999,2,0,,,23,60
24851238,Innovative Condo Steps from GWU,4962900,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90282,-77.05234,Entire home/apt,999,2,6,2019-06-05,0.29,23,30
24851626,Innovative Foggy Bottom Condo near GWU & Metro,4962900,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90315,-77.05125,Entire home/apt,999,2,5,2019-03-24,0.24,23,0
24852013,Over the River & Thru the Woods..(The White Room),1485672,Chonte,,"Sheridan, Barry Farm, Buena Vista",38.85788,-76.98815,Private room,50,2,19,2020-02-08,0.89,1,120
24852039,Intriguing Foggy Bottom Condo,4962900,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90144,-77.05095,Entire home/apt,999,2,2,2018-05-29,0.09,23,11
24852273,Inviting Foggy Bottom Condo near GWU & Metro,4962900,Stay Alfred,,"West End, Foggy Bottom, GWU",38.9011,-77.05266,Entire home/apt,999,2,2,2018-07-08,0.10,23,18
24852613,Jazzy Condo Steps from GWU,4962900,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90115,-77.05128,Entire home/apt,999,2,4,2018-09-02,0.19,23,59
24853201,Luxurious Foggy Bottom Condo near GWU & Metro,4962900,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90168,-77.05224,Entire home/apt,999,2,1,2019-10-05,0.21,23,54
24853281,Cozy 2/bed apartment steps from Catholic Univ.,187874600,Lily,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.94742,-77.00811,Entire home/apt,110,7,5,2018-06-21,0.23,1,0
24853626,Magical Condo Steps from GWU,4962900,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90112,-77.05108,Entire home/apt,999,2,9,2019-11-02,0.44,23,52
24854017,Magnificent Foggy Bottom Condo,4962900,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90319,-77.05122,Entire home/apt,999,2,5,2019-09-15,0.29,23,49
24864186,Entire apartment by the German and French embassy,3672670,Dennis,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.91267,-77.08863,Entire home/apt,149,1,14,2020-01-01,0.67,16,165
24875648,Atlas House Convenient Private Park-View Room,146510995,Robin,,"Union Station, Stanton Park, Kingman Park",38.90225,-76.99791,Private room,51,1,124,2019-11-13,5.70,2,0
24888221,Clean and Modern Studio Apt,3186230,Lianne,,"Union Station, Stanton Park, Kingman Park",38.90029,-76.99662,Entire home/apt,125,2,7,2019-09-10,0.33,1,82
24891529,Your portal to DC 2BR PKG METRO SHOPS VIEWS SLEEP6,188185624,Paul,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9233,-77.04722,Entire home/apt,195,2,102,2020-02-20,4.73,1,48
24893748,❤ of Capitol Hill | W/D | Eastern Market,188204775,Chris,,"Capitol Hill, Lincoln Park",38.88761,-76.99922,Entire home/apt,142,1,114,2020-02-18,5.21,1,96
24912044,Central modern apt w/street parking permit,188335871,Lorraine,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92551,-77.03032,Entire home/apt,110,2,94,2020-02-02,4.37,1,57
24936527,Georgetown townhouse apartment- spacious & bright,22194235,Nora,,"Georgetown, Burleith/Hillandale",38.90752,-77.06419,Entire home/apt,275,3,52,2020-01-02,2.55,2,251
24941379,Luxury artsy 2bd/2ba Shaw/Logan/Convention Center,2430045,Julie,,"Shaw, Logan Circle",38.91385,-77.02737,Entire home/apt,158,2,61,2020-02-17,2.96,2,87
24942094,Private bedroom in large home 1 block from metro,19979392,Christopher,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.9072,-76.93357,Private room,75,2,11,2020-02-15,0.52,7,301
24942480,Large bedroom in huge home 1 block from metro,19979392,Christopher,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.90514,-76.93457,Private room,75,2,7,2019-08-16,0.33,7,231
24942889,Chic bedroom in modern home 1 block from metro,19979392,Christopher,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.90549,-76.93451,Private room,60,2,11,2019-09-15,0.51,7,249
24943100,Colorful bedroom in modern home 1 block from metro,19979392,Christopher,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.90602,-76.93516,Private room,60,2,5,2019-08-25,0.27,7,296
24943424,2 bedrooms in large modern home 1 block from metro,19979392,Christopher,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.90732,-76.9335,Private room,100,2,2,2018-05-28,0.09,7,203
24943554,2 bedrooms in large home 1 block from metro,19979392,Christopher,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.90567,-76.93524,Private room,140,2,1,2018-05-18,0.05,7,281
24945114,Cozy 1 bedroom in Petworth home,127871545,Delmonica,,"Brightwood Park, Crestwood, Petworth",38.94039,-77.01846,Private room,70,1,52,2020-02-16,2.45,1,361
24947575,Cozy 2Bd/2Ba By Convention Center & Downtown DC,159839010,Tri,,"Shaw, Logan Circle",38.90663,-77.01872,Entire home/apt,180,3,68,2020-01-19,3.16,8,179
24967211,"Cozy Hill Apt near Mall, Union Station & Downtown",182715673,Miguel & Rosemary,,"Union Station, Stanton Park, Kingman Park",38.89891,-76.99285,Entire home/apt,112,2,26,2020-01-02,1.21,2,16
24970653,The Apartment on North Capitol St,154321428,Turner,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92506,-77.00793,Entire home/apt,225,2,50,2020-02-16,2.37,1,54
24970939,"Lge Master BR w/Private Bath/Condo,Nr Homeland Sec",124782850,Jenna,,"Congress Heights, Bellevue, Washington Highlands",38.82766,-77.00925,Private room,65,7,7,2019-11-01,0.38,6,365
24971360,Entire Townhouse for family-Crib for Kids! CapHill,43872858,Yuko,,"Union Station, Stanton Park, Kingman Park",38.89869,-76.9792,Entire home/apt,119,1,71,2019-05-22,3.31,1,0
24986698,Central light & colorful private en-suite bedroom,1404987,Benjamin,,"Shaw, Logan Circle",38.90699,-77.02489,Private room,100,2,11,2019-01-17,0.51,1,84
24987048,Private room in bright apartment,15474642,Diego,,"North Cleveland Park, Forest Hills, Van Ness",38.95259,-77.06765,Private room,32,2,6,2019-04-14,0.29,1,323
24991215,Private room with private entrance in Glover Park,23230216,Andriy,,"Cathedral Heights, McLean Gardens, Glover Park",38.92358,-77.07998,Private room,40,2,27,2019-10-13,1.25,3,0
25005038,Bright and Comfortable Room - Stadium-Armory Metro,65327782,Flora,,"Union Station, Stanton Park, Kingman Park",38.89302,-76.97599,Private room,47,5,16,2019-11-01,0.88,1,282
25005223,Washington home with a View,97552803,Khadijah,,"Mayfair, Hillbrook, Mahaning Heights",38.89957,-76.94993,Entire home/apt,100,2,0,,,1,0
25011330,Your Washington home away from home,7049947,Tasnuva,,"Brightwood Park, Crestwood, Petworth",38.94779,-77.0338,Entire home/apt,75,1,30,2019-10-21,1.45,1,0
25012071,Snuggle up on the Velvet Sofa at a Capitol Hill Basement Pad,14808174,Liz And Joshua,,"Capitol Hill, Lincoln Park",38.87813,-76.98248,Entire home/apt,70,2,79,2020-01-16,3.79,1,174
25012582,Penthouse #3 B,189066137,Charles,,"Sheridan, Barry Farm, Buena Vista",38.85921,-76.99699,Private room,55,2,29,2019-05-29,1.35,5,13
25030688,Studio Queen Bed/Wall Curtain/Secure Closet,177578477,"Jarrick, Ferris, Rita",,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90663,-76.98523,Shared room,38,3,19,2019-06-15,0.90,16,161
25032515,Discover Washington from an Upscale Rowhouse Condo,1676300,Bryant & Rob,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92271,-77.0287,Entire home/apt,149,2,121,2020-02-01,5.80,1,36
25034728,Comfortable U Street Rowhouse with Rooftop Patio,14487863,Daniel,,"Dupont Circle, Connecticut Avenue/K Street",38.91821,-77.0392,Private room,70,2,2,2018-07-27,0.10,1,0
25035858,Penthouse #3 A,189066137,Charles,,"Sheridan, Barry Farm, Buena Vista",38.86004,-76.99515,Private room,45,2,19,2019-06-06,0.91,5,12
25037403,"Private Rm in SW, DC, Bolling AFB/near Downtown",124782850,Jenna,,"Congress Heights, Bellevue, Washington Highlands",38.82766,-77.00925,Private room,59,7,2,2019-07-26,0.10,6,364
25050256,"Private Basement, Close to Capitol",8716483,Mark & Elizabeth,,"Union Station, Stanton Park, Kingman Park",38.89533,-76.97657,Private room,75,2,109,2020-02-13,5.34,1,1
25052809,Gorgeous Modern Apartment in Historic Georgetown!,167034668,Monica,,"Georgetown, Burleith/Hillandale",38.90411,-77.06102,Entire home/apt,199,2,40,2020-02-13,1.88,5,308
25054523,Sparkling Garden Apartment near President Lincoln's Cottage,130259254,David,,"Brightwood Park, Crestwood, Petworth",38.94922,-77.02637,Entire home/apt,100,2,134,2020-02-20,6.58,1,240
25055212,Amazing set up for LONG STAY guests!,35549750,Morgan,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90313,-77.01128,Shared room,34,7,6,2020-02-16,0.53,19,290
25071193,Shaw Studio Gemstone,10249280,Simmone,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91686,-77.02425,Entire home/apt,105,2,27,2019-01-26,1.26,1,0
25071659,Lux 5BR Renovation: 2 Blks to Capitol & Metro,189535978,Kristin,,"Capitol Hill, Lincoln Park",38.88561,-77.00135,Entire home/apt,595,2,72,2020-02-17,3.43,2,276
25074638,"Private, colorful, bright studio apartment in DC",125854993,Elena,,"Woodridge, Fort Lincoln, Gateway",38.92157,-76.96159,Entire home/apt,95,2,9,2018-07-29,0.42,1,0
25081713,Spacious Master Bedroom with Private Bathroom,37432312,Neidi,,"Brightwood Park, Crestwood, Petworth",38.95227,-77.01911,Private room,98,1,1,2018-05-28,0.05,3,0
25085673,Modern Mt. Pleasant 1 BR Apartment,82514934,Alicia,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93488,-77.04476,Entire home/apt,95,3,31,2020-02-10,1.53,1,29
25096352,"In DC - Spacious, Convenient, Comfortable",189297762,Sheila,,"Brookland, Brentwood, Langdon",38.93921,-76.98174,Entire home/apt,70,3,0,,,1,0
25099625,"Walk to the Capitol, Orange/Blue Metro, Food&bars!",17934570,Mandy,,"Capitol Hill, Lincoln Park",38.88544,-76.99205,Entire home/apt,159,60,0,,,5,365
25101761,Newly Renovated English Basement,7989061,Patricia,,"Capitol Hill, Lincoln Park",38.88956,-76.98223,Entire home/apt,85,3,118,2020-02-20,5.72,1,22
25102524,City Center Oasis - beautiful views,130012904,Christopher,,"Dupont Circle, Connecticut Avenue/K Street",38.91247,-77.0373,Entire home/apt,175,5,5,2018-08-18,0.24,1,0
25114096,Luxurious modern furnished apt @ U street Corridor,189835014,Rasheed,,"Shaw, Logan Circle",38.90792,-77.03118,Entire home/apt,250,1,5,2018-05-28,0.23,1,0
25126483,Southern Comfort AirBnB on North Capitol St.,158352584,Lance,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91687,-77.00813,Entire home/apt,100,2,49,2020-02-18,2.63,1,47
25130266,Capitol Hill Row House,177922577,Daniel,,"Capitol Hill, Lincoln Park",38.88876,-76.98077,Entire home/apt,225,2,69,2019-11-10,3.21,1,0
25135916,Fantastic 2BR in Heart of DC - Walk to Monuments!,40506199,Tom,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89941,-77.01808,Entire home/apt,269,3,1,2018-06-06,0.05,5,0
25137893,Dupont West 5: Charming 1BR,28825130,Greg,,"West End, Foggy Bottom, GWU",38.90671,-77.048,Entire home/apt,123,2,81,2019-12-11,3.94,6,153
25155713,Idyllic english basement apartment in DC,155245927,Nick,,"Shaw, Logan Circle",38.90958,-77.01888,Entire home/apt,190,3,22,2018-11-11,1.06,1,0
25162568,FAMILY-FRIENDLY | SUBWAY | ROOFTOP DECK | AU,190135215,Matt,,"Friendship Heights, American University Park, Tenleytown",38.94731,-77.07345,Entire home/apt,179,1,49,2020-01-22,2.29,1,174
25165694,Private Bedroom Private Bath on Capitol Hill,34308542,Daniel,,"Union Station, Stanton Park, Kingman Park",38.89701,-76.99926,Private room,120,1,10,2019-09-02,0.48,3,0
25167384,"Brand new, luxurious, spacious - prime Cap Hill",52582411,Brian,,"Capitol Hill, Lincoln Park",38.88266,-76.98863,Entire home/apt,125,3,12,2020-02-17,0.57,1,5
25182129,"Beautiful 2 bed, 2 bath condo in the heart of DC",109493047,Sahil,,"Shaw, Logan Circle",38.91373,-77.01833,Entire home/apt,400,1,0,,,2,0
25185724,Convention Center Historic Victorian Mansion,5243080,Michael,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90511,-77.01525,Entire home/apt,700,3,12,2020-01-16,0.58,5,301
25191325,Amazing Private Capitol Hill Garden Apartment!,8957082,Jeremy,,"Capitol Hill, Lincoln Park",38.88879,-77.00038,Entire home/apt,135,2,14,2019-09-27,0.67,1,21
25192464,Deluxe Queen Bed Studio/Wall Curtain/Secure Closet,177578477,"Jarrick, Ferris, Rita",,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90592,-76.98708,Shared room,38,3,42,2019-09-21,1.96,16,173
25209046,Gorgeous 1BR/1.5BA in Hot DC Neighborhood!,59653401,Adam,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91046,-77.01227,Entire home/apt,139,3,23,2019-11-24,1.08,1,0
25212021,"Private BdRm/SW, DC/Bolling AFB/Nat Harbor nr DTwn",124782850,Jenna,,"Congress Heights, Bellevue, Washington Highlands",38.82698,-77.00935,Private room,39,7,4,2019-09-07,0.23,6,365
25213935,**❤Spacious 1 Bedroom in ❤ of D.C.**,190512236,Ron,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90075,-77.01418,Entire home/apt,127,3,97,2020-02-20,4.92,1,265
25221645,Nordic hideaway in thriving Columbia Heights,12024722,Severin,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92757,-77.02354,Entire home/apt,75,2,75,2020-02-03,3.62,1,21
25222775,Serene room  in renovated Columbia Heights home!,38383086,Erin,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92745,-77.02505,Private room,105,4,14,2019-11-19,0.76,2,152
25224757,"The Most Desired Location in DC. Stay, Work, Play.",31557436,Pavel,,"Dupont Circle, Connecticut Avenue/K Street",38.91204,-77.04003,Entire home/apt,121,2,64,2020-02-21,3.17,1,158
25230384,Apartment in a stylish neighborhood,190629339,Samer,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93492,-77.03805,Entire home/apt,95,1,4,2019-06-24,0.19,1,0
25231412,PRÍVATE BEDROOM AND BATHROOM SUIT. CLOSE TO METRO,108631003,Sandra,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93412,-77.02373,Private room,65,2,52,2019-12-31,2.48,1,131
25232558,"Cheery, modern apartment; quiet city neighborhood.",120322,Jessica,,"Brightwood Park, Crestwood, Petworth",38.9516,-77.01946,Entire home/apt,80,3,48,2019-12-21,2.29,1,300
25233215,Cute 1 bedroom in Dupont Circle,27227887,Engin,,"Dupont Circle, Connecticut Avenue/K Street",38.90681,-77.04549,Entire home/apt,140,20,5,2020-01-12,0.44,1,129
25234455,Modern Cozy English Basement,18168898,Sandra,,"Brookland, Brentwood, Langdon",38.92166,-76.98432,Entire home/apt,80,1,170,2020-02-09,8.10,2,49
25239060,★Elegant-Modern-Comfy  in D.C. Prime Location★,105502689,George,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.8978,-77.0196,Entire home/apt,234,2,69,2020-01-21,3.29,4,239
25257888,"2-Lvls 1600sqf, Deck& Grill, Free Parking, W&D",190829077,Euneka,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.919,-77.00994,Entire home/apt,185,3,42,2020-02-07,2.05,1,170
25270716,LUXE 2BR+ Condo w/Rooftop in Heart of Downtown DC,46582948,Huxley,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89971,-77.00962,Entire home/apt,298,2,83,2020-02-02,4.14,11,224
25280093,Trendy Studio & Garden-H Street Food & Arts Scene!,16259214,Lena,,"Union Station, Stanton Park, Kingman Park",38.90036,-77.00093,Entire home/apt,115,1,103,2020-02-16,4.92,2,186
25286652,"Spacious, elegant 2b2b in Dupont/Kalorama",44838970,Dani,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91258,-77.04948,Entire home/apt,175,2,5,2018-07-19,0.24,1,0
25289155,Historic Capitol Stay Steps to World Power!,8008783,Cliff,,"Capitol Hill, Lincoln Park",38.89064,-76.99849,Entire home/apt,495,3,17,2019-08-06,0.84,51,83
25292714,In the heart of NE DC,91869463,Christine,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90407,-76.98887,Private room,100,1,11,2018-11-16,0.53,1,0
25294169,Cozy guest bedroom,191067732,Tierra,,"Woodridge, Fort Lincoln, Gateway",38.92248,-76.95059,Private room,65,1,0,,,1,363
25314826,Cozy 2BR Petworth Apartment,25361806,Cordell,,"Brightwood Park, Crestwood, Petworth",38.94458,-77.02473,Entire home/apt,61,1,91,2019-07-05,4.33,1,0
25326593,Capitol Hill Interns/ Student bunks 2-6,146624030,Sireenat,,"Capitol Hill, Lincoln Park",38.87929,-76.98737,Shared room,39,1,1,2018-11-03,0.06,42,81
25326610,"Capitol Place -2BR, entire place + private parking",122469617,Pargol,,"Capitol Hill, Lincoln Park",38.88286,-76.99369,Entire home/apt,220,2,57,2019-11-16,2.91,3,327
